unit_id,latitude,longitude,timestamp,distance_by_interval,dist_diff,cluster_number,flag,rank,alert_info
1410665,18.59331090307774,73.73572955095987,2017-03-25T01:58:00.000Z,0.0,18.89464980211495,"outlier",1.0,9,"[ ""unit_id 1410591 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,18.3132855655894,73.86551262258919,2017-03-25T01:59:00.000Z,32.96841720194318,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410947,18.33137557733505,73.85296598219372,2017-03-25T01:59:00.000Z,31.74774987183712,1.220667330106053,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.33193077390748,73.85297916023416,2017-03-25T01:59:00.000Z,19.90991615524231,11.83783371659482,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410765,18.31317211985014,73.86568909373916,2017-03-25T02:00:00.000Z,32.99091526570106,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410947,18.32605737858855,73.85239588870604,2017-03-25T02:00:00.000Z,32.34216038617783,0.6487548795232314,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.32626593540214,73.85226926492636,2017-03-25T02:00:00.000Z,20.5442586898663,11.79790169631153,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.32039425895804,73.85818448619966,2017-03-25T02:01:00.000Z,33.21959404308426,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.31317211985014,73.86569253148883,2017-03-25T02:01:00.000Z,32.99127577424205,0.2283182688422087,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.32002069016008,73.85833632014364,2017-03-25T02:01:00.000Z,21.48892039833853,11.50235537590352,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.31328212783972,73.86574581660878,2017-03-25T02:02:00.000Z,34.34320915145943,nan.0,"outlier",nan.0,1,"[ ""You are outside the cluster"" ]"
1410591,18.31312742910437,73.86557965870786,2017-03-25T02:02:00.000Z,22.57158026426934,11.77162888719009,"outlier",1.0,3,"[ ""unit_id 1410947 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1411607,18.51750565796301,73.87107432860431,2017-03-25T02:02:00.000Z,0.0,22.57158026426934,"outlier",1.0,9,"[ ""unit_id 1410947 is move ahead of your cluster outlier"", ""unit_id 1410591 is left behind of your cluster outlier"", ""You are outside the cluster"" ]"
1410947,18.31346891223871,73.86584608430762,2017-03-25T02:03:00.000Z,34.36652022517031,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.3133841144134,73.86580253947842,2017-03-25T02:03:00.000Z,33.01755363375802,1.348966591412292,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.31343396178368,73.86582259301818,2017-03-25T02:03:00.000Z,22.61423511352114,10.40331852023688,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410765,18.3133841144134,73.86580082060358,2017-03-25T02:04:00.000Z,33.01773388780777,,0,,2,"[]"
1410765,18.31338583328824,73.86579910172874,2017-03-25T02:05:00.000Z,33.01799569377663,,0,,2,"[]"
1410765,18.31338583328824,73.86579795581218,2017-03-25T02:06:00.000Z,33.01812315263628,nan.0,0,nan.0,2,"[ ""unit_id 1410591 is left behind of your cluster 0"" ]"
1410591,18.31344255615787,73.86581915526851,2017-03-25T02:06:00.000Z,22.61525503989068,10.40286811274559,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410765,18.31338583328824,73.86579623693736,2017-03-25T02:07:00.000Z,33.01830340668424,,0,,2,"[]"
1410765,18.31338583328824,73.86579451806251,2017-03-25T02:08:00.000Z,33.0184836607322,nan.0,0,nan.0,2,"[ ""unit_id 1410591 is left behind of your cluster 0"" ]"
1410591,18.3134442750327,73.86581743639368,2017-03-25T02:08:00.000Z,22.61551684581764,10.40296681491456,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410765,18.31338583328824,73.86579451806251,2017-03-25T02:09:00.000Z,33.0184836607322,,0,,2,"[]"
1410765,18.31338583328824,73.86579451806251,2017-03-25T02:10:00.000Z,33.0184836607322,,0,,2,"[]"
1410765,18.3133841144134,73.86579279918767,2017-03-25T02:11:00.000Z,33.01874546670106,nan.0,"outlier",nan.0,2,"[ ""You are outside the cluster"" ]"
1410591,18.31344599390754,73.86581629047711,2017-03-25T02:11:00.000Z,22.61574553030109,10.40299993639996,"outlier",1.0,3,"[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410671,18.55729761044567,73.71527780518782,2017-03-25T02:11:00.000Z,0.417942179861313,22.19780335043978,"outlier",1.0,4,"[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410591 is left behind of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,18.3133841144134,73.86579279918767,2017-03-25T02:12:00.000Z,33.01874546670106,nan.0,0,nan.0,2,"[ ""unit_id 1410670 is left behind of your cluster 0"" ]"
1410670,18.60659264894528,73.76039769670771,2017-03-25T02:12:00.000Z,0.03501695692608492,32.98372850977497,"outlier",1.0,7,"[ ""You are outside the cluster"" ]"
1410765,18.31338239553857,73.86579279918767,2017-03-25T02:13:00.000Z,33.01893533729699,nan.0,0,nan.0,2,"[ ""unit_id 1410591 is left behind of your cluster 0"" ]"
1410591,18.31344599390754,73.86581629047711,2017-03-25T02:13:00.000Z,22.61574553030109,10.40318980699589,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410765,18.31338239553857,73.86579279918767,2017-03-25T02:14:00.000Z,33.01893533729699,,0,,2,"[]"
1410765,18.31338067666373,73.86579108031283,2017-03-25T02:15:00.000Z,33.01919714326831,,0,,2,"[]"
1410765,18.31338067666373,73.86579108031283,2017-03-25T02:16:00.000Z,33.01919714326831,nan.0,"outlier",nan.0,2,"[ ""You are outside the cluster"" ]"
1410591,18.31344599390754,73.86581743639368,2017-03-25T02:16:00.000Z,22.61587298911645,10.40332415415186,"outlier",1.0,3,"[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410656,18.49803940043099,73.85041918264318,2017-03-25T02:16:00.000Z,0.1190247430691015,22.49684824604735,"outlier",1.0,5,"[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410591 is left behind of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,18.31338239553857,73.865789361438,2017-03-25T02:17:00.000Z,33.01945894923963,nan.0,0,nan.0,2,"[ ""unit_id 1412129 is left behind of your cluster 0"" ]"
1412129,18.49786235632276,73.85003243580481,2017-03-25T02:17:00.000Z,0.04680000395567774,32.97265894528395,"outlier",1.0,6,"[ ""You are outside the cluster"" ]"
1410765,18.3133841144134,73.86579108031283,2017-03-25T02:18:00.000Z,33.01972075520972,,0,,2,"[]"
1410765,18.31338067666373,73.86579279918767,2017-03-25T02:19:00.000Z,33.02014110612966,nan.0,0,nan.0,2,"[ ""unit_id 1410591 is left behind of your cluster 0"" ]"
1410591,18.31344885869894,73.86581915526851,2017-03-25T02:19:00.000Z,22.61623579942155,10.40390530670811,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410765,18.31338239553857,73.86579279918767,2017-03-25T02:20:00.000Z,33.02033097672559,,0,,2,"[]"
1410765,18.31338067666373,73.86579623693736,2017-03-25T02:21:00.000Z,33.02073842848578,nan.0,0,nan.0,2,"[ ""unit_id 1412129 is left behind of your cluster 0"" ]"
1412129,18.49786235632276,73.85003243580481,2017-03-25T02:21:00.000Z,0.04680000395567774,32.9739384245301,"outlier",1.0,6,"[ ""You are outside the cluster"" ]"
1410765,18.31338239553857,73.86579795581218,2017-03-25T02:22:00.000Z,33.0210002344571,,0,,2,"[]"
1410765,18.31338239553857,73.86579910172874,2017-03-25T02:23:00.000Z,33.02112769331928,,0,,2,"[]"
1410765,18.3133841144134,73.86579910172874,2017-03-25T02:24:00.000Z,33.02131756391521,nan.0,0,nan.0,2,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,18.49104930942612,73.82004265356078,2017-03-25T02:24:00.000Z,0.1591678767602691,32.86214968715494,"outlier",1.0,5,"[ ""You are outside the cluster"" ]"
1410765,18.31338755216308,73.86580082060358,2017-03-25T02:25:00.000Z,33.02173791483361,,0,,2,"[]"
1410765,18.31338755216308,73.86580082060358,2017-03-25T02:26:00.000Z,33.02173791483361,,0,,2,"[]"
1410765,18.31338927103792,73.86580082060358,2017-03-25T02:27:00.000Z,33.02192778542955,,0,,2,"[]"
1410765,18.31339213582931,73.86580082060358,2017-03-25T02:28:00.000Z,33.02224265019226,nan.0,0,nan.0,2,"[ ""unit_id 1410665 is left behind of your cluster 0"" ]"
1410665,18.5931476099682,73.73529582154261,2017-03-25T02:28:00.000Z,0.04918553337137745,32.97305711682088,"outlier",1.0,7,"[ ""You are outside the cluster"" ]"
1410765,18.31339557357898,73.86580082060358,2017-03-25T02:29:00.000Z,33.02262239138413,,0,,2,"[]"
1410765,18.31339901132866,73.86580253947842,2017-03-25T02:30:00.000Z,33.02304274229741,,0,,2,"[]"
1410765,18.31339901132866,73.86580597722809,2017-03-25T02:31:00.000Z,33.0234032503659,,0,,2,"[]"
1410765,18.31339729245382,73.86580597722809,2017-03-25T02:32:00.000Z,33.02359312096183,,0,,2,"[]"
1410765,18.31339729245382,73.86580597722809,2017-03-25T02:33:00.000Z,33.02359312096183,nan.0,0,nan.0,2,"[ ""unit_id 1411607 is left behind of your cluster 0"" ]"
1411607,18.51750565796301,73.87107432860431,2017-03-25T02:33:00.000Z,0.0,33.02359312096183,"outlier",1.0,10,"[ ""You are outside the cluster"" ]"
1410947,18.31346719336387,73.86585124093214,2017-03-25T02:34:00.000Z,34.36709335191169,nan.0,1,nan.0,1,"[ ""unit_id 1411607 is left behind of your cluster 1"" ]"
1410765,18.31339901132866,73.86580769610293,2017-03-25T02:34:00.000Z,33.02385492692124,1.343238424990453,1,0.0,2,"[ ""unit_id 1411607 is left behind of your cluster 1"" ]"
1411607,18.51759446649627,73.87099755219491,2017-03-25T02:34:00.000Z,0.0127691650742336,33.01108576184701,"outlier",1.0,10,"[ ""You are outside the cluster"" ]"
1410765,18.31339901132866,73.86580769610293,2017-03-25T02:35:00.000Z,33.02385492692124,,0,,2,"[]"
1410765,18.31339729245382,73.86580769610293,2017-03-25T02:36:00.000Z,33.02404479751717,,0,,2,"[]"
1410765,18.31339729245382,73.86580769610293,2017-03-25T02:37:00.000Z,33.02404479751717,,0,,2,"[]"
1410765,18.31339729245382,73.86580769610293,2017-03-25T02:38:00.000Z,33.02404479751717,,0,,2,"[]"
1410765,18.31339901132866,73.86580769610293,2017-03-25T02:39:00.000Z,33.0242346681131,,0,,2,"[]"
1410765,18.3134007302035,73.86580769610293,2017-03-25T02:40:00.000Z,33.02442453870903,,0,,2,"[]"
1410765,18.31340588682801,73.86581457160227,2017-03-25T02:41:00.000Z,33.02534781803381,nan.0,0,nan.0,2,"[ ""unit_id 1410671 is left behind of your cluster 0"" ]"
1410671,18.55681919028263,73.71827265811261,2017-03-25T02:41:00.000Z,0.7380911688002585,32.28725664923355,"outlier",1.0,4,"[ ""You are outside the cluster"" ]"
1410765,18.31340932457768,73.86581629047711,2017-03-25T02:42:00.000Z,33.02576816894249,nan.0,0,nan.0,2,"[ ""unit_id 1410670 is left behind of your cluster 0"" ]"
1410670,18.6065892111956,73.76037248654345,2017-03-25T02:42:00.000Z,0.03770083402850329,32.98806733491399,"outlier",1.0,9,"[ ""You are outside the cluster"" ]"
1410947,18.3135073004434,73.86588619138718,2017-03-25T02:43:00.000Z,34.3728817009355,nan.0,0,nan.0,1,"[ ""cluster 1 is left behind of your cluster 0"" ]"
1410765,18.31341047049424,73.86581915526851,2017-03-25T02:43:00.000Z,33.02609585336648,1.346785847569016,1,0.0,2,"[ ""cluster 0 is move ahead of your cluster 1"" ]"
1410765,18.31341218936908,73.86581915526851,2017-03-25T02:44:00.000Z,33.02628572396242,,0,,2,"[]"
1410765,18.31341390824392,73.86581743639368,2017-03-25T02:45:00.000Z,33.02654752991115,,0,,2,"[]"
1410765,18.31341390824392,73.86581743639368,2017-03-25T02:46:00.000Z,33.02654752991115,nan.0,0,nan.0,2,"[ ""unit_id 1410656 is left behind of your cluster 0"" ]"
1410656,18.49810070696686,73.8509944327554,2017-03-25T02:46:00.000Z,0.1800666914618251,32.84648083844932,"outlier",1.0,5,"[ ""You are outside the cluster"" ]"
1410765,18.31341562711875,73.86581629047711,2017-03-25T02:47:00.000Z,33.02677621440706,,0,,2,"[]"
1410765,18.31341562711875,73.86581629047711,2017-03-25T02:48:00.000Z,33.02677621440706,nan.0,0,nan.0,2,"[ ""unit_id 1412129 is left behind of your cluster 0"" ]"
1412129,18.49776094270736,73.8498594024045,2017-03-25T02:48:00.000Z,0.06824979805401077,32.95852641635305,"outlier",1.0,7,"[ ""You are outside the cluster"" ]"
1410765,18.3134007302035,73.86585754347321,2017-03-25T02:49:00.000Z,33.03143526850005,nan.0,0,nan.0,2,"[ ""unit_id 1410591 is left behind of your cluster 0"" ]"
1410591,18.31345917194797,73.86583290626722,2017-03-25T02:49:00.000Z,22.61808503714465,10.4133502313554,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.3134471398241,73.86586613784741,2017-03-25T02:50:00.000Z,34.37989824812031,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.31340244907833,73.86585926234805,2017-03-25T02:50:00.000Z,33.03169707445699,1.34820117366332,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.31338927103792,73.86587759701298,2017-03-25T02:50:00.000Z,22.62717728016044,10.40451979429655,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.31324431259331,73.86574925435846,2017-03-25T02:51:00.000Z,34.40560601845114,nan.0,0,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 0"" ]"
1410591,18.31317097393358,73.86571774165311,2017-03-25T02:51:00.000Z,22.65674026607733,11.74886575237381,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.30539421121152,73.86873608586734,2017-03-25T02:52:00.000Z,35.33369965408222,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.31314404489446,73.86565929990866,2017-03-25T02:52:00.000Z,33.06735059355378,2.266349060528441,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.30597232611512,73.86830579419974,2017-03-25T02:52:00.000Z,23.50253476265774,9.564815830896041,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.29986401790176,73.87382280946909,2017-03-25T02:53:00.000Z,36.15010112199445,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.30802065196286,73.86800441814495,2017-03-25T02:53:00.000Z,33.68851055802133,2.461590563973111,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.3004822398849,73.87364748423569,2017-03-25T02:53:00.000Z,24.33360487648604,9.354905681535296,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.28691573375266,73.87431784542223,2017-03-25T02:54:00.000Z,37.59083288731557,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"", ""unit_id 1412130 is left behind of your cluster 1"" ]"
1410765,18.29900056977518,73.8738829700884,2017-03-25T02:54:00.000Z,34.86796818833242,2.722864698983152,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"", ""unit_id 1412130 is left behind of your cluster 1"" ]"
1410591,18.29171425934002,73.87261787820816,2017-03-25T02:54:00.000Z,25.31460064627209,9.553367542060329,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1412130,18.49072444208188,73.81955621198183,2017-03-25T02:54:00.000Z,0.2219080859734494,25.09269256029864,"outlier",1.0,5,"[ ""unit_id 1410591 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410947,18.2720973137806,73.87944123835383,2017-03-25T02:55:00.000Z,39.32509015953762,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"", ""unit_id 1412130 is left behind of your cluster 1"" ]"
1410765,18.28865752692108,73.87371795810402,2017-03-25T02:55:00.000Z,36.01819401709096,3.306896142446661,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"", ""unit_id 1412130 is left behind of your cluster 1"" ]"
1410591,18.28147263010132,73.87620746182665,2017-03-25T02:55:00.000Z,26.51482365498574,9.503370362105219,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1412130,18.49072444208188,73.81955621198183,2017-03-25T02:55:00.000Z,0.2219080859734494,26.29291556901229,"outlier",1.0,5,"[ ""unit_id 1410591 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410947,18.25994257684803,73.8849679939139,2017-03-25T02:56:00.000Z,40.79724537868639,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.27780741598999,73.87751781741093,2017-03-25T02:56:00.000Z,37.28962816302256,3.507617215663828,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.27015727704761,73.88021931569683,2017-03-25T02:56:00.000Z,27.842425005172,9.447203157850563,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.25364404648602,73.8915277932512,2017-03-25T02:57:00.000Z,41.7823050502334,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.26658087146954,73.88179781575572,2017-03-25T02:57:00.000Z,38.6172460036443,3.1650590465891,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.25979246177891,73.8850258627001,2017-03-25T02:57:00.000Z,29.10174355583692,9.515502447807386,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.24766408092717,73.89622433226488,2017-03-25T02:58:00.000Z,42.61183787360412,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"", ""unit_id 1410665 is left behind of your cluster 1"" ]"
1410765,18.25811426697946,73.88631272699493,2017-03-25T02:58:00.000Z,39.67252082439303,2.939317049211091,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"", ""unit_id 1410665 is left behind of your cluster 1"" ]"
1410591,18.25405371165556,73.89114276528764,2017-03-25T02:58:00.000Z,30.00972054128001,9.662800283113015,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410665,18.59322954300211,73.7354190075726,2017-03-25T02:58:00.000Z,0.06504585965059527,29.94467468162942,"outlier",1.0,8,"[ ""unit_id 1410591 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410947,18.23664208251236,73.90586779306021,2017-03-25T02:59:00.000Z,44.20533551886725,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.25148227489902,73.89330625574948,2017-03-25T02:59:00.000Z,40.71617688536852,3.489158633498732,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.24959093961975,73.89467104237026,2017-03-25T02:59:00.000Z,30.63026365895708,10.08591322641144,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.23089588393139,73.9140461995359,2017-03-25T03:00:00.000Z,45.27971531293814,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.244937372477,73.89835287227169,2017-03-25T03:00:00.000Z,41.61820586221182,3.661509450726314,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.24060580788709,73.90162446404527,2017-03-25T03:00:00.000Z,31.87019109001945,9.748014772192374,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.2209774031621,73.9229728895241,2017-03-25T03:01:00.000Z,46.7306580231082,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.23589379899987,73.90756432252458,2017-03-25T03:01:00.000Z,43.01733687785907,3.713321145249125,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.23458917299839,73.91011112207514,2017-03-25T03:01:00.000Z,32.98862129484555,10.02871558301352,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.21133394236676,73.93199125283694,2017-03-25T03:02:00.000Z,48.16494120333753,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.22994591910466,73.91494631699236,2017-03-25T03:02:00.000Z,44.03970441747916,4.12523678585837,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.22910710818407,73.91571293516976,2017-03-25T03:02:00.000Z,33.83809332732775,10.20161109015141,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.20606387211571,73.9376830203814,2017-03-25T03:03:00.000Z,49.00449299722283,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.2211853870174,73.92284454686958,2017-03-25T03:03:00.000Z,45.32219639280369,3.682296604419136,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.22109887031726,73.92294596048498,2017-03-25T03:03:00.000Z,35.01135139323553,10.31084499956816,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.20057550476033,73.94685780130443,2017-03-25T03:04:00.000Z,50.14976942000892,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.21153906143068,73.93173800527758,2017-03-25T03:04:00.000Z,46.74799099089992,3.401778429108994,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.21304708762124,73.93030618253815,2017-03-25T03:04:00.000Z,36.19707602578508,10.55091496511484,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.18696087013264,73.95238283798967,2017-03-25T03:05:00.000Z,51.77225683808101,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.20440916860571,73.94007454823831,2017-03-25T03:05:00.000Z,47.93287109962961,3.839385738451398,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.20685913820709,73.93677946517529,2017-03-25T03:05:00.000Z,37.16710107785288,10.76577002177673,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.17788578395016,73.95523788909438,2017-03-25T03:06:00.000Z,52.82547181501806,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"", ""unit_id 1411607 is left behind of your cluster 1"" ]"
1410765,18.19828882826849,73.9485491741443,2017-03-25T03:06:00.000Z,49.05737375668041,3.76809805833765,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"", ""unit_id 1411607 is left behind of your cluster 1"" ]"
1410591,18.20293723878673,73.94449606727804,2017-03-25T03:06:00.000Z,38.09152710806202,10.96584664861838,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1411607,18.51759446649627,73.87099755219491,2017-03-25T03:06:00.000Z,0.0127691650742336,38.07875794298779,"outlier",1.0,10,"[ ""unit_id 1410591 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410947,18.17217052511626,73.95319128212148,2017-03-25T03:07:00.000Z,53.49675453593743,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.18610888117164,73.9526727548789,2017-03-25T03:07:00.000Z,50.48005023869328,3.016704297244146,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.19580562708692,73.94936965039996,2017-03-25T03:07:00.000Z,39.03697690037986,11.44307333831342,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.16413249341894,73.9543658465936,2017-03-25T03:08:00.000Z,54.39911644068585,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.17781874783151,73.95525794263415,2017-03-25T03:08:00.000Z,51.44147675664863,2.957639684037218,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.1851291225144,73.95303257267817,2017-03-25T03:08:00.000Z,40.28561821486731,11.15585854178133,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.15756238083264,73.96058473575482,2017-03-25T03:09:00.000Z,55.38169086486732,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.17218370315668,73.95317924999762,2017-03-25T03:09:00.000Z,52.10543512249107,3.27625574237625,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.17727730225777,73.95531638437862,2017-03-25T03:09:00.000Z,41.19142409234107,10.91401103015,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.15151709802998,73.97078110128948,2017-03-25T03:10:00.000Z,56.651544808948,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410765,18.16408379196521,73.9543658465936,2017-03-25T03:10:00.000Z,53.01478721458623,3.636757594361775,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"" ]"
1410591,18.17025569854755,73.95303772930268,2017-03-25T03:10:00.000Z,42.00846149410199,11.00632572048424,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
1410947,18.14024700868032,73.97846447181205,2017-03-25T03:11:00.000Z,58.14471993295177,nan.0,1,nan.0,1,"[ ""unit_id 1410591 is left behind of your cluster 1"", ""unit_id 1410671 is left behind of your cluster 1"" ]"
1410765,18.15685076665001,73.96173638189579,2017-03-25T03:11:00.000Z,54.13429493343726,4.010424999514512,1,0.0,2,"[ ""unit_id 1410591 is left behind of your cluster 1"", ""unit_id 1410671 is left behind of your cluster 1"" ]"
1410591,18.16270697322057,73.95505798019474,2017-03-25T03:11:00.000Z,42.87455455300496,11.25974038043231,"outlier",1.0,3,"[ ""You are outside the cluster"" ]"
